unique_tokens_rate,num_hrefs,num_imgs,num_videos,average_token_length,num_keywords,min_avg_key,max_avg_key,avg_avg_key,href_avg_shares,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,title_subjectivity,title_sentiment_polarity,shares,title_Word_Count,text_Word_Count,is_weekday,not_weekday,average_shares_by_channel_date,text_readability_score,title_readability_score,noun_count,verb_count,adjective_count,april opens,last year,new window,new york,nggallery id,opens new,pic twitter,seealso slug,social media,twitter com,data_channel_business,data_channel_entertainment,data_channel_lifestyle,data_channel_social media,data_channel_tech
0.540052,9.0,1.0,0.0,5.113636,6.0,1722.0,3578.163,2450.113,3300.0,0.372344,0.058013,0.017677,0.010101,0.0,0.0,5200.0,10.0,212.0,1.0,0.0,1783.5714285714287,11.7,10.0,59.0,29.0,20.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.498512,3.0,4.0,0.0,4.656296,8.0,0.0,3578.163,1975.498,7800.0,0.369955,0.094923,0.028148,0.013333,0.227273,0.068182,1000.0,10.0,258.0,1.0,0.0,2744.6428571428573,10.2,3.7,78.0,30.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.610169,8.0,1.0,0.0,4.970833,4.0,0.0,3578.163,1892.472,4100.0,0.396488,0.265357,0.041667,0.004167,0.0,0.0,2800.0,7.0,143.0,1.0,0.0,1445.909090909091,9.5,6.0,39.0,19.0,20.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.495895,11.0,2.0,0.0,4.816,5.0,1091.621,3578.163,2291.041,886.0,0.3233,0.079286,0.032,0.0128,0.111111,0.083333,937.0,10.0,379.0,1.0,0.0,1783.5714285714287,13.3,4.8,119.0,43.0,53.0,1.0,1.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.680473,15.0,13.0,0.0,5.076923,7.0,0.0,8537.597,3613.301,64100.0,0.5,0.095313,0.027473,0.010989,0.416667,0.083333,1900.0,10.0,665.0,1.0,0.0,2043.25,10.7,8.0,186.0,87.0,67.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.399142,10.0,2.0,1.0,4.935,10.0,0.0,3578.163,1878.382,4766.667,0.40717,0.084277,0.0325,0.011667,0.0,0.0,1300.0,11.0,223.0,1.0,0.0,2744.6428571428573,10.1,8.0,75.0,20.0,28.0,1.0,0.0,7.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.398794,10.0,1.0,0.0,4.964047,9.0,0.0,3578.163,1775.239,0.0,0.354129,0.046408,0.020903,0.015886,0.2,0.1,872.0,12.0,652.0,1.0,0.0,2744.6428571428573,11.7,11.5,178.0,80.0,66.0,1.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.436111,17.0,4.0,2.0,4.685484,5.0,0.0,3578.163,1678.771,0.0,0.362671,-0.08901,0.015233,0.032258,0.4,-0.2,5700.0,7.0,100.0,1.0,0.0,2744.6428571428573,9.4,6.0,29.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.576433,7.0,0.0,0.0,4.913433,9.0,0.0,3579.558,1830.858,4266.667,0.438675,0.036325,0.029851,0.01791,0.333333,0.25,826.0,12.0,1193.0,1.0,0.0,1073.4285714285713,12.6,4.4,342.0,156.0,116.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.551102,27.0,12.0,1.0,4.636029,10.0,0.0,6050.139,2726.981,3136.875,0.452405,-0.06221,0.023897,0.018382,0.666667,-0.125,845.0,13.0,1098.0,1.0,0.0,1783.5714285714287,12.8,6.4,327.0,149.0,102.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.626582,17.0,14.0,0.0,5.216049,6.0,0.0,5996.044,3246.516,803.0,0.485076,0.203939,0.049383,0.006173,0.9,0.9,1600.0,11.0,1060.0,1.0,0.0,1783.5714285714287,7.3,6.4,277.0,146.0,118.0,4.0,0.0,12.0,0.0,0.0,12.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
0.460446,14.0,1.0,0.0,4.793478,9.0,0.0,3578.163,1600.242,924.0,0.359582,0.020391,0.025692,0.018775,0.0,0.0,1100.0,8.0,339.0,1.0,0.0,2744.6428571428573,12.8,12.3,95.0,37.0,41.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.529197,7.0,2.0,0.0,4.814882,7.0,0.0,3578.163,1695.939,2800.0,0.52394,0.093535,0.043557,0.021779,0.8,-0.6,1000.0,11.0,113.0,1.0,0.0,1445.909090909091,5.1,1.3,38.0,19.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.657609,3.0,1.0,0.0,5.156757,8.0,0.0,4600.0,2644.898,1050.0,0.386458,0.071544,0.064865,0.016216,0.2,0.078788,782.0,12.0,135.0,1.0,0.0,1073.4285714285713,9.0,7.2,38.0,17.0,23.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.461814,21.0,15.0,2.0,4.350058,6.0,0.0,9566.667,3802.687,18325.0,0.548006,0.105147,0.036173,0.024504,0.0,0.0,654.0,11.0,1017.0,1.0,0.0,1073.4285714285713,11.1,6.4,306.0,122.0,136.0,2.0,0.0,12.0,0.0,0.0,12.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
0.659091,4.0,1.0,0.0,4.877273,7.0,546.0,3741.394,2440.696,887.0,0.408586,0.174705,0.05,0.018182,0.0,0.0,709.0,6.0,545.0,1.0,0.0,1073.4285714285713,12.5,4.5,156.0,65.0,66.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.541379,7.0,2.0,0.0,5.003257,8.0,0.0,3578.163,1863.732,5966.667,0.460152,0.147879,0.061889,0.022801,0.525,0.05,949.0,12.0,168.0,1.0,0.0,2744.6428571428573,13.3,6.4,50.0,20.0,27.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.576923,7.0,1.0,0.0,4.959375,8.0,0.0,3578.163,1708.014,1207.75,0.391337,0.079145,0.0375,0.028125,0.05,0.0,977.0,9.0,209.0,1.0,0.0,1783.5714285714287,11.6,5.2,62.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.693989,19.0,16.0,1.0,4.675,10.0,1240.8,10139.48,5476.607,3400.0,0.658148,0.031389,0.035,0.03,1.0,0.5,1100.0,10.0,301.0,1.0,0.0,2043.25,10.7,8.0,86.0,34.0,34.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.537255,6.0,1.0,1.0,4.800766,10.0,0.0,3932.093,2481.882,1850.0,0.394372,0.08704,0.034483,0.0,0.0,0.0,1600.0,9.0,53.0,1.0,0.0,1445.909090909091,7.1,0.9,21.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.469027,16.0,16.0,0.0,4.425966,8.0,0.0,3741.394,1558.511,10020.5,0.545398,0.119525,0.0397,0.021459,0.6,0.7,526.0,8.0,313.0,1.0,0.0,1073.4285714285713,13.0,14.7,92.0,48.0,32.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.582759,5.0,1.0,0.0,4.681818,7.0,0.0,3628.668,2493.965,2133.333,0.417287,0.201498,0.061688,0.00974,0.0,0.0,925.0,10.0,130.0,1.0,0.0,2744.6428571428573,7.0,2.5,34.0,18.0,22.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.652174,4.0,1.0,0.0,4.787736,6.0,1917.638,3578.163,2757.587,2000.0,0.395563,0.13355,0.042453,0.009434,0.316667,0.225,812.0,8.0,260.0,1.0,0.0,2744.6428571428573,10.4,6.4,91.0,25.0,26.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.405424,9.0,5.0,0.0,4.522853,5.0,0.0,10766.67,4580.414,3900.0,0.442656,0.14728,0.044321,0.017313,0.5,0.5,600.0,9.0,235.0,1.0,0.0,2043.25,7.4,6.4,73.0,26.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.531561,3.0,2.0,0.0,4.704545,8.0,2205.622,4847.328,2820.978,2400.0,0.200615,0.026914,0.006494,0.003247,0.0,0.0,1600.0,6.0,289.0,1.0,0.0,1445.909090909091,8.5,10.0,77.0,32.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.438743,15.0,3.0,0.0,5.109744,9.0,1648.981,4847.328,2690.756,1166.667,0.305581,0.008377,0.019487,0.012308,0.0,0.0,2400.0,10.0,192.0,1.0,0.0,1783.5714285714287,10.2,10.0,55.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.566327,18.0,16.0,0.0,4.423256,9.0,1991.0,10955.33,4021.982,40166.67,0.411589,0.141135,0.037209,0.013953,0.6875,-0.3125,4400.0,9.0,1442.0,1.0,0.0,1073.4285714285713,7.9,2.5,321.0,128.0,138.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.578378,6.0,1.0,1.0,4.734748,4.0,2220.716,3578.163,2678.242,1978.0,0.3125,-0.01269,0.02122,0.018568,0.0,0.0,1100.0,11.0,270.0,1.0,0.0,2744.6428571428573,8.9,6.4,79.0,27.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.526066,4.0,1.0,1.0,4.30303,6.0,0.0,3578.163,2274.147,1300.0,0.440198,0.148794,0.047619,0.004329,0.454545,0.136364,1000.0,12.0,961.0,1.0,0.0,2744.6428571428573,10.5,4.0,267.0,100.0,141.0,1.0,1.0,10.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.645283,5.0,0.0,2.0,4.494424,7.0,2210.684,3741.394,2946.038,3064.5,0.452653,0.157188,0.05948,0.01487,0.527273,-0.14848,1200.0,8.0,312.0,1.0,0.0,1073.4285714285713,9.0,6.4,113.0,28.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.402448,4.0,2.0,0.0,4.270473,4.0,1419.333,3578.163,2559.812,1500.0,0.436958,0.13449,0.040571,0.016529,0.283333,0.166667,611.0,12.0,401.0,1.0,0.0,1783.5714285714287,10.8,8.0,96.0,51.0,31.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.570637,4.0,2.0,0.0,4.491848,7.0,0.0,3818.714,2921.732,2500.0,0.437853,0.130762,0.038043,0.013587,0.5,0.0,2600.0,6.0,221.0,1.0,0.0,2744.6428571428573,7.0,6.8,59.0,24.0,34.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.54811,5.0,2.0,2.0,4.661046,10.0,0.0,6050.139,2944.611,2100.0,0.533019,0.117443,0.040472,0.010118,0.95,0.4,834.0,11.0,268.0,1.0,0.0,2744.6428571428573,6.0,2.5,70.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.301168,15.0,2.0,0.0,4.421971,7.0,1671.554,4675.052,3036.964,0.0,0.477565,0.072323,0.039014,0.020192,0.0,0.0,8600.0,14.0,1279.0,1.0,0.0,2744.6428571428573,7.4,2.9,315.0,129.0,131.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.666667,15.0,12.0,0.0,4.644068,6.0,0.0,8537.597,3702.843,1700.0,0.632718,0.191667,0.059322,0.021186,0.65,0.35,846.0,11.0,353.0,1.0,0.0,2043.25,7.6,6.0,81.0,40.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.523277,5.0,2.0,1.0,4.884191,10.0,0.0,3578.163,1720.204,4000.0,0.357677,0.015986,0.029412,0.025735,0.317857,0.167857,1200.0,10.0,581.0,1.0,0.0,1783.5714285714287,8.6,10.3,158.0,58.0,67.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.680851,9.0,7.0,1.0,4.744792,8.0,0.0,5996.044,2787.77,1600.0,0.627262,0.169643,0.052083,0.026042,0.125,0.0,1900.0,12.0,3044.0,1.0,0.0,2043.25,11.7,1.7,634.0,301.0,231.0,0.0,0.0,15.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.527835,10.0,1.0,0.0,4.663984,6.0,1991.825,7401.385,3555.656,7634.333,0.45303,0.210701,0.054326,0.016097,0.45,0.0625,2900.0,10.0,211.0,1.0,0.0,1783.5714285714287,10.8,7.2,68.0,29.0,24.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.491564,25.0,10.0,0.0,4.723547,10.0,0.0,5385.854,2751.61,4637.667,0.467725,0.005731,0.031297,0.025335,0.0,0.0,875.0,12.0,127.0,1.0,0.0,1073.4285714285713,6.2,4.0,60.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.485757,17.0,8.0,0.0,4.460526,7.0,2704.769,4358.143,3274.061,8450.0,0.490053,0.070078,0.048246,0.027778,0.0,0.0,1500.0,9.0,146.0,1.0,0.0,2744.6428571428573,8.6,6.8,39.0,18.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.548701,4.0,2.0,0.0,4.619355,7.0,1724.357,4264.964,3161.961,1600.0,0.438703,0.104479,0.067742,0.019355,0.727273,0.493182,3500.0,10.0,457.0,1.0,0.0,2744.6428571428573,11.0,3.7,128.0,62.0,48.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4976,10.0,3.0,0.0,4.485938,8.0,0.0,7645.389,2970.808,2766.667,0.45557,0.124803,0.032813,0.0125,0.0,0.0,7800.0,13.0,314.0,1.0,0.0,2043.25,8.8,4.4,104.0,43.0,31.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.455569,14.0,2.0,0.0,4.723301,7.0,735.0,7333.333,3213.438,864.5,0.419572,0.144251,0.040049,0.012136,0.0,0.0,5400.0,8.0,663.0,1.0,0.0,2744.6428571428573,6.4,2.5,174.0,67.0,62.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.617187,7.0,2.0,1.0,4.745318,5.0,0.0,3578.163,1857.321,16000.0,0.401282,0.146074,0.018727,0.007491,0.0,0.0,2100.0,8.0,299.0,1.0,0.0,1445.909090909091,10.3,10.7,84.0,35.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.520376,2.0,1.0,0.0,4.535385,7.0,0.0,3628.668,2029.653,1300.0,0.394667,0.100332,0.030769,0.012308,0.0,0.0,7800.0,8.0,839.0,1.0,0.0,2744.6428571428573,12.1,7.2,247.0,101.0,75.0,0.0,1.0,6.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.372976,21.0,10.0,1.0,4.58645,6.0,2210.684,3578.163,2892.286,3057.25,0.459441,0.140884,0.041192,0.015718,0.0,0.0,853.0,8.0,235.0,1.0,0.0,1073.4285714285713,8.2,5.2,48.0,34.0,30.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.453172,12.0,3.0,0.0,5.022886,7.0,1722.0,3578.163,2369.316,2029.2,0.387797,0.019523,0.024876,0.032836,0.454545,0.136364,1200.0,7.0,706.0,1.0,0.0,2043.25,7.0,7.2,229.0,80.0,93.0,3.0,0.0,39.0,0.0,0.0,38.0,13.0,1.0,2.0,13.0,0.0,0.0,1.0,0.0,0.0
0.480293,27.0,1.0,3.0,4.678799,7.0,245.0,5115.389,3710.11,66277.78,0.473684,0.182066,0.059145,0.013649,0.7,-0.4,2200.0,9.0,311.0,1.0,0.0,1445.909090909091,10.9,4.1,88.0,39.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.646853,9.0,1.0,0.0,4.931507,6.0,0.0,4847.328,2532.382,23800.0,0.383672,0.063048,0.023973,0.020548,0.0,0.0,1100.0,14.0,1469.0,1.0,0.0,1445.909090909091,8.5,4.8,372.0,148.0,178.0,1.0,0.0,11.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.556787,4.0,1.0,1.0,4.331522,6.0,1118.5,6050.139,2898.698,2091.0,0.436508,-0.01548,0.019022,0.019022,0.0,0.0,858.0,13.0,1029.0,1.0,0.0,2744.6428571428573,13.2,1.7,283.0,122.0,117.0,0.0,0.0,7.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.671795,8.0,0.0,1.0,4.826531,9.0,0.0,4087.303,2857.238,3733.333,0.619318,0.32642,0.061224,0.005102,0.0,0.0,3600.0,7.0,1127.0,1.0,0.0,2744.6428571428573,9.9,7.2,284.0,136.0,116.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.654088,6.0,0.0,1.0,4.546584,8.0,0.0,3628.668,2036.775,991.0,0.524286,0.26,0.031056,0.006211,0.5,0.5,1200.0,7.0,321.0,1.0,0.0,2744.6428571428573,10.7,4.5,89.0,40.0,43.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.698529,5.0,4.0,0.0,4.503597,10.0,0.0,11866.67,4038.205,13000.0,0.604762,0.259524,0.043165,0.014388,0.454545,0.136364,846.0,12.0,357.0,1.0,0.0,1073.4285714285713,7.6,6.4,80.0,40.0,32.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.391343,6.0,3.0,0.0,4.371697,7.0,0.0,3578.163,2295.874,2700.0,0.433709,0.100328,0.052856,0.022165,0.454545,0.136364,2300.0,10.0,207.0,1.0,0.0,2744.6428571428573,11.6,8.8,61.0,23.0,36.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.563025,5.0,1.0,0.0,4.847107,10.0,0.0,3628.668,2591.155,1200.0,0.504025,0.108022,0.045455,0.024793,0.0,0.0,1300.0,12.0,169.0,1.0,0.0,2744.6428571428573,11.1,2.1,55.0,22.0,22.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.533149,2.0,2.0,0.0,4.925134,7.0,0.0,3578.163,1842.869,925.0,0.342045,0.087405,0.048128,0.013369,0.0,0.0,1300.0,12.0,134.0,1.0,0.0,2744.6428571428573,10.2,0.9,49.0,16.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.514184,16.0,1.0,10.0,4.687603,10.0,2278.5,7687.901,4273.792,25766.67,0.439392,0.135117,0.057851,0.019835,0.5,0.5,1900.0,10.0,1156.0,1.0,0.0,1783.5714285714287,6.9,5.2,262.0,118.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.520124,9.0,4.0,1.0,4.995363,10.0,2795.567,4397.015,3648.221,3300.0,0.376689,0.01525,0.030912,0.032457,0.0,0.0,6600.0,11.0,231.0,1.0,0.0,2744.6428571428573,14.1,0.5,67.0,31.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.570485,12.0,1.0,0.0,5.065646,8.0,883.2083,4810.966,2707.202,0.0,0.4211,0.149684,0.026258,0.004376,0.5,0.5,1300.0,12.0,363.0,1.0,0.0,1783.5714285714287,9.3,3.7,120.0,49.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46833,2.0,9.0,0.0,4.88972,9.0,0.0,3573.086,1430.18,1200.0,0.428867,0.039747,0.018692,0.016822,0.0,0.0,603.0,8.0,114.0,1.0,0.0,1073.4285714285713,8.5,0.9,31.0,21.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.564103,15.0,12.0,1.0,4.796178,6.0,0.0,6039.121,2600.518,2721.0,0.454545,0.077273,0.031847,0.012739,0.25,0.25,2700.0,8.0,661.0,1.0,0.0,2249.133333333333,10.0,7.2,161.0,84.0,88.0,0.0,0.0,8.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,14.0,0.0,0.0,10.0,0.0,10400.0,2431.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,7.0,419.0,1.0,0.0,1408.125,10.5,6.0,137.0,49.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.407733,14.0,9.0,0.0,4.427844,9.0,2019.988,7544.234,3541.961,2533.333,0.53,0.121818,0.032258,0.01528,0.0,0.0,1500.0,8.0,275.0,1.0,0.0,2249.133333333333,11.7,0.5,77.0,34.0,36.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.428571,5.0,10.0,0.0,4.535009,7.0,2019.988,4500.0,3232.665,3025.0,0.462187,0.092408,0.04219,0.023339,0.6875,-0.3125,781.0,12.0,104.0,1.0,0.0,2539.1666666666665,9.6,2.9,26.0,11.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.735537,8.0,0.0,1.0,4.479675,8.0,1070.1,7544.234,3108.7,3000.0,0.696429,0.115909,0.03252,0.01626,0.0,0.0,672.0,10.0,327.0,1.0,0.0,2249.133333333333,13.1,7.2,85.0,41.0,36.0,0.0,0.0,9.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.518644,4.0,1.0,0.0,4.334426,10.0,0.0,5488.095,3405.221,1900.0,0.456019,-0.00694,0.016393,0.022951,0.583333,-0.08333,2900.0,7.0,105.0,1.0,0.0,1408.125,10.7,4.5,39.0,19.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.676056,5.0,0.0,1.0,4.863946,8.0,0.0,6790.786,3061.92,9300.0,0.556818,0.348295,0.047619,0.006803,0.0,0.0,2000.0,9.0,840.0,1.0,0.0,2008.625,9.7,2.9,223.0,101.0,80.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.64604,3.0,1.0,0.0,4.792593,6.0,1500.0,4810.966,3424.145,3500.0,0.537165,0.253626,0.064198,0.009877,0.5,0.0,862.0,7.0,89.0,1.0,0.0,1530.6470588235295,8.9,0.9,31.0,14.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.470395,8.0,1.0,0.0,4.545356,6.0,2137.253,3573.086,2769.709,7725.0,0.48863,0.090765,0.036717,0.016199,0.0,0.0,1500.0,8.0,310.0,1.0,0.0,1530.6470588235295,11.3,6.4,76.0,43.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.609302,4.0,1.0,0.0,4.568282,6.0,0.0,3623.687,2333.993,1300.0,0.383333,0.240179,0.035242,0.008811,0.0,0.0,912.0,9.0,150.0,1.0,0.0,2249.133333333333,9.0,4.1,56.0,17.0,20.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.600619,9.0,2.0,0.0,4.667683,7.0,0.0,5488.095,3225.801,8600.0,0.517743,0.229424,0.064024,0.012195,0.0,0.0,1600.0,11.0,340.0,1.0,0.0,2008.625,10.2,11.9,93.0,42.0,45.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.529563,7.0,0.0,0.0,5.147583,8.0,1742.286,10400.0,3635.925,1400.0,0.496148,0.061231,0.025445,0.017812,0.0,0.0,3000.0,10.0,895.0,1.0,0.0,2249.133333333333,8.8,3.7,223.0,105.0,84.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.817204,1.0,0.0,2.0,5.268817,5.0,0.0,3573.086,2076.054,0.0,0.4375,0.183333,0.043011,0.0,0.0,0.0,6700.0,8.0,327.0,1.0,0.0,2249.133333333333,9.2,5.2,72.0,37.0,42.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.643243,2.0,1.0,0.0,4.531579,7.0,0.0,3573.086,1657.239,21200.0,0.352083,0.03125,0.015789,0.010526,0.0,0.0,770.0,10.0,406.0,1.0,0.0,1530.6470588235295,12.2,3.3,117.0,46.0,47.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.439189,9.0,2.0,1.0,4.701008,6.0,2218.386,3573.086,2739.892,0.0,0.423276,0.063245,0.032475,0.023516,0.333333,-0.16667,769.0,9.0,168.0,1.0,0.0,1408.125,7.9,3.3,47.0,22.0,16.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
